,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,timestamp
1747,2361.54,1720,1913.64,4519.5,6506.96,5611.79,6895.72,5485.57,3359.81,3484.27,11763,8931.08,6961.04,8046,9338.31,7001.23,3733.62,18743.72,1354.43,1396.92,4446.88,2423.96,14-10-2013
1748,2413.94,1953.21,2096.21,4747.82,6444.82,5625.97,6847.8,5418.14,3321.77,3311,11597.3,8962.54,7187.06,7828.67,9315.19,6535.67,3801.57,17656.23,1249.5,1447.2,4540.24,2083.12,15-10-2013
1749,2402.985,1906.605,2027.835,4647.88,6434.895,5572.74,6870.655,5345.24,3315.565,3290.685,11645.445,8784.385,7080.145,7861.465,9276.095,6589.215,3774.125,18074.72,1245.365,1407.865,4496.735,2090.72,16-10-2013
1750,2392.03,1860,1959.46,4547.94,6424.97,5519.51,6893.51,5272.34,3309.36,3270.37,11693.59,8606.23,6973.23,7894.26,9237,6642.76,3746.68,18493.21,1241.23,1368.53,4453.23,2098.32,17-10-2013
1751,2647.2,2033.96,2268.42,4667.17,6449.5,5577.26,6938.46,5347.14,3329,3325.13,11007.85,9407,7213.57,8017.85,9377.29,6896.05,4032.47,19124.28,1198.52,1471.88,4799.5,2289.13,18-10-2013
1752,2563.02,1980.316667,2190.843333,4660.66,6447.233333,5600.07,6931.396667,5368.486667,3326.376667,3312.51,11211.11667,9239.233333,7137.153333,7962.863333,9334.84,6808.136667,3954.953333,18707.55333,1210.24,1453.09,4844.21,2364.973333,19-10-2013
1753,2478.84,1926.673333,2113.266667,4654.15,6444.966667,5622.88,6924.333333,5389.833333,3323.753333,3299.89,11414.38333,9071.466667,7060.736667,7907.876667,9292.39,6720.223333,3877.436667,18290.82667,1221.96,1434.3,4888.92,2440.816667,20-10-2013
1754,2394.66,1873.03,2035.69,4647.64,6442.7,5645.69,6917.27,5411.18,3321.13,3287.27,11617.65,8903.7,6984.32,7852.89,9249.94,6632.31,3799.92,17874.1,1233.68,1415.51,4933.63,2516.66,21-10-2013
1755,2419.75,1935.59,2080.54,4625.48,6447.92,5697.73,6939.75,5365.49,3323.76,3301,11435.58,9019.73,6948.33,7896.3,9325.16,6557.75,3824.92,17922.11,1246.86,1430.9,5029.38,2760.35,22-10-2013
1756,2414.78,1908.13,2056.47,4639.98,6448,5641.67,6908.89,5419.8,3308.38,3350.77,11516.91,8990.05,6987.93,7958.4,9407.66,6641.38,3811.5,18196.68,1215.23,1563.13,5324.33,2690.25,23-10-2013
1757,2441,1896.17,2077.2,4596.23,6490.88,5607.29,6927.29,5375.86,3320.46,3400.77,11551.53,9078.62,6886.13,7966.41,9291.55,6659.94,3853.29,18096.97,1214.65,1549.04,5546.35,2866.87,24-10-2013
1758,2457.58,1878.07,2056,4574.17,6451.67,5565.24,6908.14,5394.55,3325.52,3418.52,11539.85,8969.4,6898.45,7948.47,9293.94,6676.28,3813.37,18299.91,1215.12,1605.54,5674.41,2848.53,25-10-2013
1759,2435.57,1873.666667,2045.4,4581.486667,6457.993333,5604.983333,6928.026667,5397.36,3323.64,3395.936667,11562.86,8959.336667,6896.113333,7927.733333,9291.75,6664.766667,3813.02,18229.54333,1214.396667,1623.44,5596.913333,2852.36,26-10-2013
1760,2413.56,1869.263333,2034.8,4588.803333,6464.316667,5644.726667,6947.913333,5400.17,3321.76,3373.353333,11585.87,8949.273333,6893.776667,7906.996667,9289.56,6653.253333,3812.67,18159.17667,1213.673333,1641.34,5519.416667,2856.19,27-10-2013
1761,2391.55,1864.86,2024.2,4596.12,6470.64,5684.47,6967.8,5402.98,3319.88,3350.77,11608.88,8939.21,6891.44,7886.26,9287.37,6641.74,3812.32,18088.81,1212.95,1659.24,5441.92,2860.02,28-10-2013
1762,2376.23,1884.74,2044.3,4579.57,6489.21,5601.23,6991.83,5305.63,3296.02,3344.8,11620.38,8947.76,6926.62,7937.9,9251.81,6646.85,3834.68,18349.91,1192.44,1698.15,5438.21,2965.5,29-10-2013
1763,2404.18,1878.12,2045.55,4583.54,6473.64,5661.39,6981.16,5397.17,3296.08,3377.69,11453.38,8978.67,6877.67,7925.61,9251.81,6679.79,3809.81,18345.86,1199.77,1722.82,5393.42,2966.94,30-10-2013
1764,2443.6,1896.22,2062.74,4590.43,6460.04,5742.09,6978.89,5461.77,3289.87,3389.23,11596.27,9106.56,6987.64,7945.79,9358.03,6734.52,3777.02,18061.68,1213.5,1727.04,5381.58,3071.18,31-10-2013
1765,2394.93,1877.24,2045.73,4489.04,6438.36,5608.98,6933.13,5337.61,3289.13,3370.33,11360.15,9026.51,6929.47,8013.88,9296.22,6709.23,3797.13,18226.16,1178.73,1779.18,5161.35,3153.49,01-11-2013
1766,2460.03,1937.856667,2108.653333,4554.843333,6447.71,5696.286667,6989.316667,5441.68,3310.23,3393.22,11347.24,9246.103333,6997.853333,7970.613333,9374.146667,6759.63,3881.61,18058.61667,1197.963333,1869.453333,5237.33,3273.756667,02-11-2013
1767,2525.13,1998.473333,2171.576667,4620.646667,6457.06,5783.593333,7045.503333,5545.75,3331.33,3416.11,11334.33,9465.696667,7066.236667,7927.346667,9452.073333,6810.03,3966.09,17891.07333,1217.196667,1959.726667,5313.31,3394.023333,03-11-2013
1768,2590.23,2059.09,2234.5,4686.45,6466.41,5870.9,7101.69,5649.82,3352.43,3439,11321.42,9685.29,7134.62,7884.08,9530,6860.43,4050.57,17723.53,1236.43,2050,5389.29,3514.29,04-11-2013
1769,2527.48,2014.64,2225.35,4759.59,6550.81,5868.94,7093.72,5528.52,3335.09,3480.85,11336.92,9465.81,7174.5,7824.82,9434.56,6839.54,3967.69,18327.27,1207.58,2028.12,5187.12,3179.03,05-11-2013
1770,2462.12,1915.77,2074.39,4529.28,6492.04,5800.08,6977.94,5514.8,3297,3341.12,11594.92,9111.98,6938.36,7964.11,9367.79,6801.23,3781.02,18001.12,1186.74,1967.39,5004.09,3306.74,06-11-2013
1771,2479.09,1897.39,2070.43,4576.87,6492.62,5749.88,6945.79,5438.71,3307.66,3406.93,11563.22,9092.96,6977.27,7939.47,9286.77,6705.51,3801.57,18298.34,1200.91,1998.82,4967.41,3415.43,07-11-2013
1772,2449.83,1896.03,2079.61,4618.02,6540.77,5821.15,6993.21,5462,3318.67,3453.62,11592.34,9150.87,7032.57,7927.37,9295.83,6709.23,3827.26,18096.68,1197.21,2057.11,4915.17,3521.74,08-11-2013
1773,2451.913333,1890.17,2078.596667,4594.473333,6521.583333,5783.136667,6980.656667,5441.076667,3319.086667,3455.096667,11630.26333,9141.173333,7023.8,7963.06,9287.733333,6724.39,3824.246667,18021.39333,1197.926667,2083.776667,4974.213333,3551.936667,09-11-2013
1774,2453.996667,1884.31,2077.583333,4570.926667,6502.396667,5745.123333,6968.103333,5420.153333,3319.503333,3456.573333,11668.18667,9131.476667,7015.03,7998.75,9279.636667,6739.55,3821.233333,17946.10667,1198.643333,2110.443333,5033.256667,3582.133333,10-11-2013
1775,2456.08,1878.45,2076.57,4547.38,6483.21,5707.11,6955.55,5399.23,3319.92,3458.05,11706.11,9121.78,7006.26,8034.44,9271.54,6754.71,3818.22,17870.82,1199.36,2137.11,5092.3,3612.33,11-11-2013
1776,2475.33,1925.41,2101.74,4551.51,6508.06,5752.88,6973.22,5469.7,3295.69,3443.48,11514.95,9152.7,6965.96,8034.03,9268.58,6809.24,3822.16,18190.19,1189.63,2221.15,5075.02,3786.34,12-11-2013
1777,2414.33,1917.51,2072.36,4566.19,6531.9,5779.67,7019.61,5401.36,3303.69,3320.29,11723.95,9073.24,6983.73,8013.48,9199.31,6755.1,3781.95,18074.62,1197.74,2227.67,5015.12,3628.3,13-11-2013
1778,2507.49,1895.22,2054.26,4484.53,6570.55,5799.32,6981.87,5442.41,3291.18,3434.88,11598.82,9102.9,6989.92,7919.28,9201.83,6733,3759.45,18375.39,1158.91,2175.41,4811.87,3849.08,14-11-2013
1779,2463.71,1892.235,2037.5125,4475.6725,6556.15,5819.1875,6989.7225,5423.46,3289.9075,3416.6225,11594.2525,9037.8875,6964.6525,7904.055,9191.47,6699.11,3746.13,18352.855,1172.92,2139.445,4728.725,3771.29,15-11-2013
1780,2419.93,1889.25,2020.765,4466.815,6541.75,5839.055,6997.575,5404.51,3288.635,3398.365,11589.685,8972.875,6939.385,7888.83,9181.11,6665.22,3732.81,18330.32,1186.93,2103.48,4645.58,3693.5,16-11-2013
1781,2376.15,1886.265,2004.0175,4457.9575,6527.35,5858.9225,7005.4275,5385.56,3287.3625,3380.1075,11585.1175,8907.8625,6914.1175,7873.605,9170.75,6631.33,3719.49,18307.785,1200.94,2067.515,4562.435,3615.71,17-11-2013
1782,2332.37,1883.28,1987.27,4449.1,6512.95,5878.79,7013.28,5366.61,3286.09,3361.85,11580.55,8842.85,6888.85,7858.38,9160.39,6597.44,3706.17,18285.25,1214.95,2031.55,4479.29,3537.92,18-11-2013
1783,2473.23,1949.2,2104.74,4539.09,6580.02,5809.52,7030.89,5393.7,3278.66,3431.48,11794.32,9206.65,7026.5,8032.38,9239.49,6820.82,3841,18148.09,1204.12,2127,4624.74,3799.28,19-11-2013
1784,2401.38,1908.32,2053.76,4572.43,6506.95,5830.84,7073.8,5473.03,3273.04,3327.48,11744.85,9090.55,7046.23,7944.15,9283.24,6845.76,3757.95,17624.57,1193.08,2111.7,4587.23,3793.42,20-11-2013
1785,2472.54,1920.2,2053.54,4575.8,6512.89,5920.58,7088.98,5506.2,3271.6,3374.46,11690.51,9172.05,7016.85,7974.14,9273.91,6804.16,3745.17,18205.67,1225.88,2077.72,4504.53,3861.24,21-11-2013
1786,2491.5,1923.76,2096.52,4608.23,6549.08,5936.71,7091.88,5482.71,3285.71,3423.48,11624.03,9244.65,7034.9,7910.34,9212,6786.76,3774.47,18116.77,1204.95,2115.67,4447.2,3995.62,22-11-2013
1787,2478.4,1924.523333,2088.95,4581.453333,6555.42,5936.03,7111.96,5506.52,3273.34,3401.583333,11585.35333,9230.806667,7042.54,7975.593333,9260.23,6825.736667,3765.29,18205.34333,1196.2,2077.35,4370.64,3948.866667,23-11-2013
1788,2465.3,1925.286667,2081.38,4554.676667,6561.76,5935.35,7132.04,5530.33,3260.97,3379.686667,11546.67667,9216.963333,7050.18,8040.846667,9308.46,6864.713333,3756.11,18293.91667,1187.45,2039.03,4294.08,3902.113333,24-11-2013
1789,2452.2,1926.05,2073.81,4527.9,6568.1,5934.67,7152.12,5554.14,3248.6,3357.79,11508,9203.12,7057.82,8106.1,9356.69,6903.69,3746.93,18382.49,1178.7,2000.71,4217.52,3855.36,25-11-2013
1790,2439.6,1915.41,2056.06,4584.41,6554.22,5890.98,7133.04,5449.4,3256.86,3357.19,11649.88,9141.23,7008.84,8036.41,9184.39,6845.41,3707.07,18152.42,1191.4,1988.7,4051.98,3805.49,26-11-2013
1791,2491.73,1919.09,2084.83,4572.31,6560.46,5917.91,7110.42,5504.77,3268,3418.04,11574.4,9195.17,7049.77,8044.56,9331.54,6855.03,3740.81,18367.62,1189.04,1941.26,3863.23,3711.12,27-11-2013
1792,2494.67,1923.65,2084.64,4572.69,6562.31,5938.09,7119.66,5498.38,3268.15,3418.04,11574.4,9183.17,7055.43,8046.5,9321.28,6856.42,3735.28,18367.62,1185.98,1916.02,3835.61,3749.04,28-11-2013
1793,2496.36,1912.84,2081.1,4604.61,6563.65,5918.41,7114.55,5454.53,3270.37,3418.04,11648.95,9174.76,6993.9,8011.06,9200.84,6854.91,3703,18272.03,1178.33,1898.08,3795.63,3744.12,29-11-2013
1794,2497.706667,1918.996667,2087.323333,4596.883333,6561.82,5925.933333,7132.13,5475.29,3273.42,3424.763333,11569.6,9200.8,6992.493333,8042.27,9248.18,6871.68,3708.953333,18342.78333,1181.84,1893.86,3723.106667,3682.25,30-11-2013
1795,2499.053333,1925.153333,2093.546667,4589.156667,6559.99,5933.456667,7149.71,5496.05,3276.47,3431.486667,11490.25,9226.84,6991.086667,8073.48,9295.52,6888.45,3714.906667,18413.53667,1185.35,1889.64,3650.583333,3620.38,01-12-2013
1796,2500.4,1931.31,2099.77,4581.43,6558.16,5940.98,7167.29,5516.81,3279.52,3438.21,11410.9,9252.88,6989.68,8104.69,9342.86,6905.22,3720.86,18484.29,1188.86,1885.42,3578.06,3558.51,02-12-2013
1797,2480.25,1951.62,2105.13,4541.74,6590.22,5934.61,7153.3,5400.33,3256.62,3432.68,11562.82,9201.56,6966.52,7972.79,9240.49,6887.66,3706.14,18708.7,1203.4,1828.65,3421.45,3261.7,03-12-2013
1798,2478.565,1943.95,2101.085,4545.27,6573.835,5927.705,7155.235,5453.895,3262.26,3447.46,11465.61,9172.475,6971.065,8019.465,9264.335,6889.995,3695.715,18462.16,1189.555,1847.105,3303.66,3203.575,04-12-2013
1799,2476.88,1936.28,2097.04,4548.8,6557.45,5920.8,7157.17,5507.46,3267.9,3462.24,11368.4,9143.39,6975.61,8066.14,9288.18,6892.33,3685.29,18215.62,1175.71,1865.56,3185.87,3145.45,05-12-2013
1800,2427,1922.45,2061.22,4569.35,6539.86,5868.64,7131.9,5413.09,3245.78,3360.68,11631.18,9099.57,6986.43,8013.72,9141.32,6840.24,3608.71,18189.92,1178.07,1809.62,3215.69,2904.9,06-12-2013
1801,2444.263333,1935.2,2067.09,4566.743333,6530.14,5858.256667,7135.273333,5413.666667,3247.22,3360.68,11635.57667,9094.446667,6999.08,8015.293333,9144.25,6837.74,3614.846667,18197.19,1179.55,1811.166667,3228.546667,2821.116667,07-12-2013
1802,2461.526667,1947.95,2072.96,4564.136667,6520.42,5847.873333,7138.646667,5414.243333,3248.66,3360.68,11639.97333,9089.323333,7011.73,8016.866667,9147.18,6835.24,3620.983333,18204.46,1181.03,1812.713333,3241.403333,2737.333333,08-12-2013
1803,2478.79,1960.7,2078.83,4561.53,6510.7,5837.49,7142.02,5414.82,3250.1,3360.68,11644.37,9084.2,7024.38,8018.44,9150.11,6832.74,3627.12,18211.73,1182.51,1814.26,3254.26,2653.55,09-12-2013
1804,2453.79,1937.27,2069.17,4502.85,6547.15,5883.23,7137.34,5340.08,3232.96,3350.71,11787.31,9119.44,6964.77,8077.1,9109.14,6816.12,3598.68,18274.62,1183.17,1787.36,3093.12,2656.74,10-12-2013
1805,2420.89,1921.23,2055.58,4494.4,6522.83,5829.61,7129,5379.34,3241.09,3352.71,11693.61,9089.02,6989.54,8163.19,9291,6873.17,3613.22,18027.72,1161.78,1789.74,3064.32,2669.33,11-12-2013
1806,2515.55,1962.88,2112.85,4502.85,6557.77,5919.4,7142.66,5367.15,3249.1,3404.88,11708.59,9162.15,6981.85,8057.5,9099.31,6821.28,3648.68,18321.68,1195.88,1779.89,3042.15,2649.91,12-12-2013
1807,2505.35,1932.39,2082.85,4533.06,6547.35,5900.26,7135.21,5434.22,3259.8,3434.4,11620.62,9137.76,6949.7,8034.94,9158,6814.45,3609.44,18198.2,1184.49,1748.54,2976.25,2635.02,13-12-2013
1808,2462.676667,1925.593333,2054.65,4492.1,6540.846667,5900.93,7157.363333,5413.716667,3254.723333,3399.05,11521.28,9041.996667,6950.786667,8028.326667,9099.696667,6827.243333,3579.046667,18339.76667,1189.853333,1716.3,2821.19,2564.256667,14-12-2013
1809,2420.003333,1918.796667,2026.45,4451.14,6534.343333,5901.6,7179.516667,5393.213333,3249.646667,3363.7,11421.94,8946.233333,6951.873333,8021.713333,9041.393333,6840.036667,3548.653333,18481.33333,1195.216667,1684.06,2666.13,2493.493333,15-12-2013
1810,2377.33,1912,1998.25,4410.18,6527.84,5902.27,7201.67,5372.71,3244.57,3328.35,11322.6,8850.47,6952.96,8015.1,8983.09,6852.83,3518.26,18622.9,1200.58,1651.82,2511.07,2422.73,16-12-2013
1811,2490.42,1952.45,2102.86,4546.24,6547.31,5930.24,7192.5,5443.48,3269.41,3416.04,11588.68,9246.73,7023.16,8015.9,9158.46,6831.23,3618.27,18262.14,1235.84,1726.6,2733.26,2446,17-12-2013
1812,2456.78,1918.52,2054.11,4506.83,6541.52,5968.79,7148.65,5388.12,3250.61,3379.88,11597.95,9099.54,6980.88,7998.6,9152.86,6569.78,3566.4,18270.82,1218.64,1702.77,2588.83,2347.87,18-12-2013
1813,2421.29,1934.7,2054.63,4479.32,6546.66,5889.17,7168.02,5337.82,3242.19,3357.26,11558.21,9072.88,7001.85,7952,9072.54,6595.71,3564.4,18149.61,1206.66,1673.3,2540.43,2328.72,19-12-2013
1814,2462.23,1934,2080.7,4504.65,6580.06,5898.98,7189.9,5352.76,3248.88,3427.58,11472.53,9204.74,6970.75,7932.13,9158.39,6795.21,3616.02,18437.85,1220.31,1669.38,2493.9,2286.46,20-12-2013
1815,2477.843333,1936.333333,2089.45,4501.91,6556.123333,5870.05,7179.656667,5348.71,3242.57,3434.92,11494.71667,9194.886667,6976.926667,7968.22,9185.513333,6778.623333,3615.973333,18344.53333,1207.85,1668.64,2436.426667,2263.066667,21-12-2013
1816,2493.456667,1938.666667,2098.2,4499.17,6532.186667,5841.12,7169.413333,5344.66,3236.26,3442.26,11516.90333,9185.033333,6983.103333,8004.31,9212.636667,6762.036667,3615.926667,18251.21667,1195.39,1667.9,2378.953333,2239.673333,22-12-2013
1817,2509.07,1941,2106.95,4496.43,6508.25,5812.19,7159.17,5340.61,3229.95,3449.6,11539.09,9175.18,6989.28,8040.4,9239.76,6745.45,3615.88,18157.9,1182.93,1667.16,2321.48,2216.28,23-12-2013
1818,2391.55,1889.41,2030.32,4521.14,6542.21,5884.44,7184.27,5315.64,3236.31,3432.52,11581.66,9062.35,7012.95,8044.93,9239.7,6756.1,3549.62,18010.25,1170.64,1595.12,2251.93,2209.51,24-12-2013
1819,2433.745,1923.68,2069.125,4514.61,6552.075,5929.85,7205.775,5336.545,3236.905,3413.26,11534,9166.515,6964.76,8009.825,9245.6,6732.88,3582.22,18242.435,1177.5,1620.485,2165.04,2129.755,25-12-2013
1820,2475.94,1957.95,2107.93,4508.08,6561.94,5975.26,7227.28,5357.45,3237.5,3394,11486.34,9270.68,6916.57,7974.72,9251.5,6709.66,3614.82,18474.62,1184.36,1645.85,2078.15,2050,26-12-2013
1821,2442.45,1941.41,2064.56,4496.48,6536.02,6005.7,7212.07,5381.1,3211.17,3381.25,11482.95,9138.4,6969.43,8013.2,9233.27,6744.97,3550.05,18572.33,1184.95,1594.53,2072.89,1975.87,27-12-2013
1822,2441.743333,1946.82,2069.593333,4513.86,6530.866667,6019.073333,7216.233333,5380.936667,3216.106667,3380.976667,11438.85333,9113.923333,6974.456667,7997.633333,9188.7,6725.743333,3560.366667,18481.41333,1191.073333,1592.923333,2044.266667,1933.27,28-12-2013
1823,2441.036667,1952.23,2074.626667,4531.24,6525.713333,6032.446667,7220.396667,5380.773333,3221.043333,3380.703333,11394.75667,9089.446667,6979.483333,7982.066667,9144.13,6706.516667,3570.683333,18390.49667,1197.196667,1591.316667,2015.643333,1890.67,29-12-2013
1824,2440.33,1957.64,2079.66,4548.62,6520.56,6045.82,7224.56,5380.61,3225.98,3380.43,11350.66,9064.97,6984.51,7966.5,9099.56,6687.29,3581,18299.58,1203.32,1589.71,1987.02,1848.07,30-12-2013
1825,2482.91,1988.86,2098.21,4523.09,6477.74,5926.48,7205.6,5338.69,3208.26,3382.69,11411.38,9063.49,7010.77,7994.73,9130.66,6682.32,3606.46,18418.94,1198.4,1597.95,1938.74,1797.14,31-12-2013
1826,2489.86,1954.77,2128.49,4537.51,6588.51,5894.63,7170.74,5393.97,3239.05,3421.83,11318.12,9115.77,6898.11,8065.95,9083.54,6585.17,3598.14,18047.75,1220.7,1609.11,1967.32,1885.56,01-01-2014
1827,2478.83,1965.2,2106.61,4495.49,6549.47,5973.09,7249,5405.32,3229.47,3343.75,11425.22,9193.58,6941.39,8059.96,9139.77,6698.82,3606.63,18456.97,1213.17,1585.48,1901.94,1779.35,02-01-2014
1828,2471.6,1981.62,2114.77,4491.67,6526.21,5964.18,7253.48,5367.07,3216.62,3339.58,11277.95,9104.52,6930,8015.62,9113.24,6730.26,3597.33,18561.73,1206.58,1566.46,1926.56,1722.62,03-01-2014
1829,2456.623333,1976.65,2116.84,4493.553333,6527.456667,5977.126667,7271.336667,5382.473333,3228.82,3340.28,11295.94667,9154.953333,6941.04,7981.56,9171.33,6715.34,3604.71,18596.26333,1203.636667,1551.58,1913.07,1686.016667,04-01-2014
1830,2441.646667,1971.68,2118.91,4495.436667,6528.703333,5990.073333,7289.193333,5397.876667,3241.02,3340.98,11313.94333,9205.386667,6952.08,7947.5,9229.42,6700.42,3612.09,18630.79667,1200.693333,1536.7,1899.58,1649.413333,05-01-2014
1831,2426.67,1966.71,2120.98,4497.32,6529.95,6003.02,7307.05,5413.28,3253.22,3341.68,11331.94,9255.82,6963.12,7913.44,9287.51,6685.5,3619.47,18665.33,1197.75,1521.82,1886.09,1612.81,06-01-2014
1832,2520.15,2126.59,2222.84,4538.38,6508.55,6031.45,7243.77,5479,3225.12,3366.2,10988.48,9236.62,7082.84,8029.37,9285.93,6590.33,3814.11,18960.77,1127.06,1649,1910.25,1462.9,07-01-2014
1833,2514.8,1949.48,2116.83,4472.34,6546.87,5985.49,7282.89,5527.1,3249.16,3350,11332.21,9305.4,7022.09,8050.59,9273.75,6601.58,3636.22,18516.14,1186.35,1497.23,1908.79,1651.09,08-01-2014
1834,2479.9,1955.9,2110.42,4457.88,6515.1,5958.85,7271.98,5462.09,3226.78,3339.58,11206.53,9154.63,6989.98,8033.21,9259.47,6626.18,3617.5,18617.06,1192.8,1488.41,1894.96,1567.23,09-01-2014
1835,2473.5,1955.18,2101.2,4409.22,6523.59,5914.86,7320.06,5450.86,3213.9,3350,11168.41,9198.29,6995.58,8067.94,9289.74,6689.42,3592.84,18641.58,1190.72,1452.84,1892.22,1592.61,10-01-2014
1836,2453.036667,1948.573333,2088.086667,4389.48,6507.793333,5928.7,7312.69,5445.643333,3214.79,3362.28,11245.4,9163.906667,7028.463333,8068.06,9294.583333,6719.65,3578.126667,18464.18,1197.856667,1435.53,1875.706667,1588.233333,11-01-2014
1837,2432.573333,1941.966667,2074.973333,4369.74,6491.996667,5942.54,7305.32,5440.426667,3215.68,3374.56,11322.39,9129.523333,7061.346667,8068.18,9299.426667,6749.88,3563.413333,18286.78,1204.993333,1418.22,1859.193333,1583.856667,12-01-2014
1838,2412.11,1935.36,2061.86,4350,6476.2,5956.38,7297.95,5435.21,3216.57,3386.84,11399.38,9095.14,7094.23,8068.3,9304.27,6780.11,3548.7,18109.38,1212.13,1400.91,1842.68,1579.48,13-01-2014
1839,2416.605,1905.74,2071.98,4378.275,6488.76,5840.73,7268.63,5426.66,3239.98,3445.395,11455.235,9101.57,7039.26,8103.965,9235.495,6791.23,3541.505,17949.035,1202.68,1382.545,1839.63,1593.03,14-01-2014
1840,2421.1,1876.12,2082.1,4406.55,6501.32,5725.08,7239.31,5418.11,3263.39,3503.95,11511.09,9108,6984.29,8139.63,9166.72,6802.35,3534.31,17788.69,1193.23,1364.18,1836.58,1606.58,15-01-2014
1841,2419.09,1912.17,2103.58,4425.4,6533.79,5899.26,7316.58,5454.29,3247.68,3460.57,11616.97,9125.15,6816.85,7922.5,9035.9,6760.03,3553.65,17958.5,1208.76,1326.56,1722.05,1561.02,16-01-2014
1842,2406.25,1971.7,2083.35,4387.04,6467.84,5903.8,7373.11,5371.41,3199.81,3350,11327.08,9111.37,7002.28,7993.78,9011.64,6680.53,3570.78,18067.88,1202.93,1364.68,1728.02,1420.65,17-01-2014
1843,2417.046667,1986.926667,2101.543333,4418.6,6487.11,5947.766667,7411.53,5401.666667,3199.98,3365.833333,11188.26333,9152.476667,6984.52,7964.563333,9037.983333,6699.923333,3601.546667,18238.11667,1197.363333,1366.026667,1703.996667,1405.036667,18-01-2014
1844,2427.843333,2002.153333,2119.736667,4450.16,6506.38,5991.733333,7449.95,5431.923333,3200.15,3381.666667,11049.44667,9193.583333,6966.76,7935.346667,9064.326667,6719.316667,3632.313333,18408.35333,1191.796667,1367.373333,1679.973333,1389.423333,19-01-2014
1845,2438.64,2017.38,2137.93,4481.72,6525.65,6035.7,7488.37,5462.18,3200.32,3397.5,10910.63,9234.69,6949,7906.13,9090.67,6738.71,3663.08,18578.59,1186.23,1368.72,1655.95,1373.81,20-01-2014
1846,2382.22,1961.39,2081.23,4424.18,6472.8,6005.34,7480.07,5463.82,3197.31,3350,11173.36,9072.24,6930.59,7794.08,8970.73,6708.1,3536.41,17922.4,1184.08,1355.56,1638.07,1409.3,21-01-2014
1847,2495.53,1967.66,2112.68,4380.11,6469.03,6014.73,7511.75,5548.33,3199.59,3476.83,10968.69,8807.83,6743.13,8010.59,9049.3,6628.67,3703.17,17599.88,1172.52,1304.74,1692.11,1464.86,22-01-2014
1848,2470.26,1993.05,2107.34,4470.62,6551.87,6058.85,7511.13,5438.12,3180.32,3314.58,11142.93,9190,6970.21,8023.53,9040.91,6792.05,3605.77,18067.65,1238.62,1260.85,1612.77,1364.47,23-01-2014
1849,2390.22,1963.03,2077.23,4383.42,6463.18,6001.63,7470.96,5459.62,3188.57,3336.96,10822.97,8754.31,6852.93,7783.35,8854.43,6619.43,3641.88,18294.26,1170.32,1211.78,1602.18,1302.39,24-01-2014
1850,2416.236667,1959.523333,2071.406667,4377.013333,6473.186667,6000.53,7481.593333,5453.12,3190.773333,3361.18,10959.94333,8804.763333,6872.026667,7808.886667,8913.77,6635.583333,3633.113333,18309.80333,1190.306667,1220.29,1590.486667,1307.693333,25-01-2014
1851,2442.253333,1956.016667,2065.583333,4370.606667,6483.193333,5999.43,7492.226667,5446.62,3192.976667,3385.4,11096.91667,8855.216667,6891.123333,7834.423333,8973.11,6651.736667,3624.346667,18325.34667,1210.293333,1228.8,1578.793333,1312.996667,26-01-2014
1852,2468.27,1952.51,2059.76,4364.2,6493.2,5998.33,7502.86,5440.12,3195.18,3409.62,11233.89,8905.67,6910.22,7859.96,9032.45,6667.89,3615.58,18340.89,1230.28,1237.31,1567.1,1318.3,27-01-2014
